video,window_index,window_start_sec,window_end_sec,roi_id,roi_label,roi_kind,method,preprocess,peak_rank,peak_bpm,bpm_min,bpm_max,bpm_target,target_abs_error,range_error,within_range,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,roi_motion,color_cv,motion_coherence,bg_motion_coherence,box_motion_coherence,motion_peak_bpm,bg_motion_peak_bpm,box_motion_peak_bpm,bg_motion_global_peak_bpm,box_motion_global_peak_bpm,artifact_100bpm,quality_score,artifact_state,keypoint_source,motion_aware_score,pet_state_keypoint_score
1.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,raw,2,93.604,170.0,180.0,175.0,81.396,76.396,False,15.932,0.014988,0.864469,0.001768,0.067194,0.0602,0.0,0.00625,0.163031,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,3.725907,stable_low_motion,face_box_pseudo_keypoint,3.688404,4.048404
1.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,bg_motion_residual,1,94.482,170.0,180.0,175.0,80.518,75.518,False,33.006,0.026879,0.847372,0.006775,0.099245,0.0602,0.0,0.00625,0.163031,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,5.025568,stable_low_motion,face_box_pseudo_keypoint,5.238066,5.598066
1.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,bg_motion_residual,2,101.953,170.0,180.0,175.0,73.047,68.047,False,19.06,0.015522,0.847372,0.061426,0.171864,0.0602,0.0,0.00625,0.163031,0.0,0.0,1.0,217.969,218.408,100.195,218.408,100.195,True,3.936341,100bpm_artifact,face_box_pseudo_keypoint,2.248839,1.758839
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,raw,1,98.438,170.0,180.0,175.0,76.562,71.562,False,40.091,0.032358,0.834879,0.005066,0.092245,0.0547,0.0,0.006423,0.206431,0.0,0.0,1.0,217.529,218.408,100.195,218.408,100.195,True,5.35498,100bpm_artifact,face_box_pseudo_keypoint,3.416444,2.926444
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,raw,2,108.545,170.0,180.0,175.0,66.455,61.455,False,22.907,0.018489,0.834879,0.024511,0.161443,0.0547,0.0,0.006423,0.206431,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,4.220572,stable_low_motion,face_box_pseudo_keypoint,4.182035,4.542035
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,bg_motion_residual,1,98.438,170.0,180.0,175.0,76.562,71.562,False,49.903,0.036921,0.821845,0.000299,0.055651,0.0547,0.0,0.006423,0.206431,0.0,0.0,1.0,217.529,218.408,100.195,218.408,100.195,True,5.688708,100bpm_artifact,face_box_pseudo_keypoint,4.000171,3.510171
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,bg_motion_residual,2,108.545,170.0,180.0,175.0,66.455,61.455,False,20.976,0.015519,0.821845,0.022769,0.132396,0.0547,0.0,0.006423,0.206431,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,4.059732,stable_low_motion,face_box_pseudo_keypoint,4.271196,4.631196
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,raw,1,134.473,170.0,180.0,175.0,40.527,35.527,False,10.824,0.016217,0.914143,0.007012,0.161295,0.0547,0.0,0.006423,0.206431,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,3.528133,stable_low_motion,face_box_pseudo_keypoint,3.489597,3.849597
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,raw,2,85.254,170.0,180.0,175.0,89.746,84.746,False,8.478,0.012703,0.914143,0.143601,0.205921,0.0547,0.0,0.006423,0.206431,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,2.972878,stable_low_motion,face_box_pseudo_keypoint,2.934342,3.294342
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,bg_motion_residual,1,95.801,170.0,180.0,175.0,79.199,74.199,False,41.032,0.031719,0.836114,0.014658,0.09265,0.0547,0.0,0.006423,0.206431,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,True,5.366136,100bpm_artifact,face_box_pseudo_keypoint,5.027599,4.537599
1.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,bg_motion_residual,2,134.473,170.0,180.0,175.0,40.527,35.527,False,21.476,0.016601,0.836114,0.009793,0.17702,0.0547,0.0,0.006423,0.206431,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,4.090187,stable_low_motion,face_box_pseudo_keypoint,4.301651,4.661651
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,raw,1,97.119,170.0,180.0,175.0,77.881,72.881,False,61.297,0.034687,0.817473,0.002764,0.186367,0.0594,0.0,0.002592,0.064548,0.0,0.0,1.0,217.529,218.408,100.195,218.408,100.195,True,5.844817,100bpm_artifact,,4.049267,3.399267
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,raw,2,103.711,170.0,180.0,175.0,71.289,66.289,False,29.908,0.016924,0.817473,0.029009,0.381964,0.0594,0.0,0.002592,0.064548,0.0,0.0,1.0,217.529,218.408,100.195,218.408,100.195,True,4.428251,100bpm_artifact,,2.6327,1.9827
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,bg_motion_residual,1,131.396,170.0,180.0,175.0,43.604,38.604,False,33.666,0.021509,0.854054,0.004227,0.172503,0.0594,0.0,0.002592,0.064548,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,4.88942,stable_low_motion,,5.243869,5.443869
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,bg_motion_residual,2,91.406,170.0,180.0,175.0,83.594,78.594,False,21.163,0.013521,0.854054,0.070506,0.274418,0.0594,0.0,0.002592,0.064548,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,3.946106,stable_low_motion,,4.300556,4.500556
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,raw,1,93.164,170.0,180.0,175.0,81.836,76.836,False,12.545,0.020511,0.899708,0.017051,0.621651,0.0594,0.0,0.002592,0.064548,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,3.739983,stable_low_motion,,3.844433,4.044433
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,raw,2,145.02,170.0,180.0,175.0,29.98,24.98,False,4.419,0.007224,0.899708,0.002413,1.764957,0.0594,0.0,0.002592,0.064548,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,1.863333,stable_low_motion,,1.967783,2.167783
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,bg_motion_residual,1,94.482,170.0,180.0,175.0,80.518,75.518,False,27.543,0.029086,0.850374,0.023045,0.603117,0.0594,0.0,0.002592,0.064548,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,4.799375,stable_low_motion,,5.153825,5.353825
1.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,bg_motion_residual,2,127.002,170.0,180.0,175.0,47.998,42.998,False,7.367,0.007779,0.850374,0.006605,2.254983,0.0594,0.0,0.002592,0.064548,0.0,0.0,0.0,217.529,218.408,100.195,218.408,100.195,False,2.366592,stable_low_motion,,2.721041,2.921041
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,raw,1,97.119,170.0,180.0,175.0,77.881,72.881,False,36.888,0.02596,0.837276,0.008751,0.514887,0.0611,0.0,0.00222,0.034011,0.0,0.0,1.0,217.969,218.408,100.195,218.408,100.195,True,5.056406,100bpm_artifact,,3.263088,2.613088
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,raw,2,103.711,170.0,180.0,175.0,71.289,66.289,False,26.076,0.018351,0.837276,0.011335,0.728383,0.0611,0.0,0.00222,0.034011,0.0,0.0,1.0,217.969,218.408,100.195,218.408,100.195,True,4.243624,100bpm_artifact,,2.450307,1.800307
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,bg_motion_residual,1,131.396,170.0,180.0,175.0,43.604,38.604,False,39.303,0.023217,0.84803,0.004725,0.337197,0.0611,0.0,0.00222,0.034011,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,5.071579,stable_low_motion,,5.428262,5.628262
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,bg_motion_residual,2,123.486,170.0,180.0,175.0,51.514,46.514,False,25.143,0.014853,0.84803,0.007387,0.527093,0.0611,0.0,0.00222,0.034011,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,4.116873,stable_low_motion,,4.473556,4.673556
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,raw,1,94.043,170.0,180.0,175.0,80.957,75.957,False,16.032,0.018439,0.8702,0.015826,0.981472,0.0611,0.0,0.00222,0.034011,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,3.893714,stable_low_motion,,4.000397,4.200397
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,raw,2,109.863,170.0,180.0,175.0,65.137,60.137,False,15.895,0.018281,0.8702,0.0707,0.989945,0.0611,0.0,0.00222,0.034011,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,3.669948,stable_low_motion,,3.776631,3.976631
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,bg_motion_residual,1,94.482,170.0,180.0,175.0,80.518,75.518,False,32.056,0.029967,0.847359,0.018308,0.523478,0.0611,0.0,0.00222,0.034011,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,4.990714,stable_low_motion,,5.347397,5.547397
1.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,bg_motion_residual,2,127.002,170.0,180.0,175.0,47.998,42.998,False,9.703,0.009071,0.847359,0.007692,1.729312,0.0611,0.0,0.00222,0.034011,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,2.738575,stable_low_motion,,3.095258,3.295258
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,raw,1,97.998,170.0,180.0,175.0,77.002,72.002,False,68.725,0.038242,0.805906,0.006928,0.1704,0.0587,0.0,0.002969,0.050505,0.0,0.0,1.0,217.969,218.408,100.195,218.408,100.195,True,6.045871,100bpm_artifact,,4.248055,3.598055
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,raw,2,105.029,170.0,180.0,175.0,69.971,64.971,False,35.298,0.019641,0.805906,0.003052,0.331765,0.0587,0.0,0.002969,0.050505,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,4.696603,stable_low_motion,,4.798787,4.998787
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,bg_motion_residual,1,98.438,170.0,180.0,175.0,76.562,71.562,False,38.267,0.032804,0.83536,0.002519,0.218236,0.0587,0.0,0.002969,0.050505,0.0,0.0,1.0,217.969,218.408,100.195,218.408,100.195,True,5.29502,100bpm_artifact,,3.747203,3.097203
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,bg_motion_residual,2,105.029,170.0,180.0,175.0,69.971,64.971,False,21.29,0.01825,0.83536,0.003242,0.392267,0.0587,0.0,0.002969,0.050505,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,4.096073,stable_low_motion,,4.448256,4.648256
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,raw,1,94.922,170.0,180.0,175.0,80.078,75.078,False,8.118,0.014285,0.900843,0.018984,0.273548,0.0587,0.0,0.002969,0.050505,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,3.191605,stable_low_motion,,3.293789,3.493789
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,raw,2,104.15,170.0,180.0,175.0,70.85,65.85,False,6.683,0.01176,0.900843,0.329499,0.332266,0.0587,0.0,0.002969,0.050505,0.0,0.0,1.0,217.969,218.408,100.195,218.408,100.195,True,2.750019,100bpm_artifact,,0.952202,0.302202
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,bg_motion_residual,1,92.285,170.0,180.0,175.0,82.715,77.715,False,15.573,0.026125,0.882041,0.005562,0.170159,0.0587,0.0,0.002969,0.050505,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,4.195991,stable_low_motion,,4.548175,4.748175
1.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,bg_motion_residual,2,152.93,170.0,180.0,175.0,22.07,17.07,False,3.381,0.005671,0.882041,0.000883,0.783839,0.0587,0.0,0.002969,0.050505,0.0,0.0,0.0,217.969,218.408,100.195,218.408,100.195,False,1.757673,stable_low_motion,,2.109857,2.309857
1.mp4,1,5.0,24.933,face_full,Face full,face,green,raw,1,112.939,170.0,180.0,175.0,62.061,57.061,False,11.788,0.01741,0.881891,0.007468,0.439606,0.0725,0.0,0.007528,0.129946,1.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,3.650133,motion_locked_peak,,2.254964,1.704964
1.mp4,1,5.0,24.933,face_full,Face full,face,green,raw,2,135.352,170.0,180.0,175.0,39.648,34.648,False,8.431,0.012452,0.881891,0.005987,0.614639,0.0725,0.0,0.007528,0.129946,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,2.909001,stable_low_motion,,2.863833,3.063833
1.mp4,1,5.0,24.933,face_full,Face full,face,green,bg_motion_residual,1,112.939,170.0,180.0,175.0,62.061,57.061,False,11.376,0.016837,0.882769,0.007697,0.435297,0.0725,0.0,0.007528,0.129946,1.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,3.597514,motion_locked_peak,,2.452345,1.902345
1.mp4,1,5.0,24.933,face_full,Face full,face,green,bg_motion_residual,2,135.352,170.0,180.0,175.0,39.648,34.648,False,8.382,0.012405,0.882769,0.010125,0.59081,0.0725,0.0,0.007528,0.129946,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,2.90577,stable_low_motion,,3.110601,3.310601
1.mp4,1,5.0,24.933,face_full,Face full,face,chrom,raw,1,119.971,170.0,180.0,175.0,55.029,50.029,False,11.313,0.01664,0.910313,0.015664,0.243436,0.0725,0.0,0.007528,0.129946,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,3.587591,stable_low_motion,,3.542422,3.742422
1.mp4,1,5.0,24.933,face_full,Face full,face,chrom,raw,2,138.428,170.0,180.0,175.0,36.572,31.572,False,7.78,0.011444,0.910313,0.022776,0.35396,0.0725,0.0,0.007528,0.129946,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,2.809607,stable_low_motion,,2.764438,2.964438
1.mp4,1,5.0,24.933,face_full,Face full,face,chrom,bg_motion_residual,1,98.877,170.0,180.0,175.0,76.123,71.123,False,19.585,0.02097,0.863326,0.015559,0.086639,0.0725,0.0,0.007528,0.129946,0.0,0.0,1.0,109.863,203.467,100.195,203.467,100.195,True,4.342144,100bpm_artifact,,2.646975,1.996975
1.mp4,1,5.0,24.933,face_full,Face full,face,chrom,bg_motion_residual,2,121.729,170.0,180.0,175.0,53.271,48.271,False,11.366,0.01217,0.863326,0.012667,0.149286,0.0725,0.0,0.007528,0.129946,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,3.291059,stable_low_motion,,3.495891,3.695891
1.mp4,1,5.0,24.933,upper_face,Upper face,face,green,raw,1,99.316,170.0,180.0,175.0,75.684,70.684,False,11.295,0.016344,0.891736,0.000455,0.210334,0.068,0.0,0.008031,0.206289,0.0,0.0,1.0,108.545,203.467,100.195,203.467,100.195,True,3.59977,100bpm_artifact,,1.651583,1.001583
1.mp4,1,5.0,24.933,upper_face,Upper face,face,green,raw,2,128.76,170.0,180.0,175.0,46.24,41.24,False,9.142,0.013229,0.891736,0.01442,0.25985,0.068,0.0,0.008031,0.206289,0.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,3.064554,stable_low_motion,,3.016367,3.216367
1.mp4,1,5.0,24.933,upper_face,Upper face,face,green,bg_motion_residual,1,128.76,170.0,180.0,175.0,46.24,41.24,False,12.232,0.017744,0.895907,0.009937,0.251911,0.068,0.0,0.008031,0.206289,0.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,3.710099,stable_low_motion,,3.911912,4.111912
1.mp4,1,5.0,24.933,upper_face,Upper face,face,green,bg_motion_residual,2,108.105,170.0,180.0,175.0,66.895,61.895,False,5.216,0.007566,0.895907,0.006086,0.590793,0.068,0.0,0.008031,0.206289,1.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,2.246547,motion_locked_peak,,1.09836,0.54836
1.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,raw,1,93.604,170.0,180.0,175.0,81.396,76.396,False,12.8,0.015462,0.890438,0.077263,0.247879,0.068,0.0,0.008031,0.206289,0.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,3.702301,stable_low_motion,,3.654114,3.854114
1.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,raw,2,112.5,170.0,180.0,175.0,62.5,57.5,False,9.988,0.012065,0.890438,0.025376,0.317674,0.068,0.0,0.008031,0.206289,1.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,3.098387,motion_locked_peak,,1.7002,1.1502
1.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,bg_motion_residual,1,129.199,170.0,180.0,175.0,45.801,40.801,False,17.154,0.02425,0.881385,0.008465,0.047689,0.068,0.0,0.008031,0.206289,0.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,4.275849,stable_low_motion,,4.477662,4.677662
1.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,bg_motion_residual,2,93.604,170.0,180.0,175.0,81.396,76.396,False,4.345,0.006143,0.881385,0.164628,0.188261,0.068,0.0,0.008031,0.206289,0.0,0.0,0.0,108.545,203.467,100.195,203.467,100.195,False,2.138543,stable_low_motion,,2.340356,2.540356
1.mp4,1,5.0,24.933,lower_face,Lower face,face,green,raw,1,112.5,170.0,180.0,175.0,62.5,57.5,False,13.211,0.019787,0.891418,0.00475,0.338768,0.0765,0.0,0.007501,0.169781,0.957,0.0,0.0,110.303,203.467,100.195,203.467,100.195,False,3.839905,motion_locked_peak,,2.503332,1.953332
1.mp4,1,5.0,24.933,lower_face,Lower face,face,green,raw,2,101.953,170.0,180.0,175.0,73.047,68.047,False,6.54,0.009795,0.891418,0.089484,0.684369,0.0765,0.0,0.007501,0.169781,0.0,0.0,1.0,110.303,203.467,100.195,203.467,100.195,True,2.561814,100bpm_artifact,,0.616809,-0.033191
1.mp4,1,5.0,24.933,lower_face,Lower face,face,green,bg_motion_residual,1,111.621,170.0,180.0,175.0,63.379,58.379,False,17.659,0.019032,0.882951,0.005237,0.320862,0.0765,0.0,0.007501,0.169781,0.957,0.0,0.0,110.303,203.467,100.195,203.467,100.195,False,4.117915,motion_locked_peak,,3.031342,2.481342
1.mp4,1,5.0,24.933,lower_face,Lower face,face,green,bg_motion_residual,2,122.607,170.0,180.0,175.0,52.393,47.393,False,10.495,0.011312,0.882951,0.007426,0.539847,0.0765,0.0,0.007501,0.169781,0.0,0.0,0.0,110.303,203.467,100.195,203.467,100.195,False,3.087539,stable_low_motion,,3.292534,3.492534
1.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,raw,1,100.635,170.0,180.0,175.0,74.365,69.365,False,12.245,0.018092,0.903826,0.053162,0.525755,0.0765,0.0,0.007501,0.169781,0.0,0.0,1.0,110.303,203.467,100.195,203.467,100.195,True,3.676705,100bpm_artifact,,1.7317,1.0817
1.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,raw,2,122.607,170.0,180.0,175.0,52.393,47.393,False,6.58,0.009722,0.903826,0.0014,0.978414,0.0765,0.0,0.007501,0.169781,0.0,0.0,0.0,110.303,203.467,100.195,203.467,100.195,False,2.478174,stable_low_motion,,2.433169,2.633169
1.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,bg_motion_residual,1,91.406,170.0,180.0,175.0,83.594,78.594,False,9.393,0.014857,0.911733,0.188087,0.520167,0.0765,0.0,0.007501,0.169781,0.0,0.0,0.0,110.303,203.467,100.195,203.467,100.195,False,3.336206,stable_low_motion,,3.541202,3.741202
1.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,bg_motion_residual,2,99.316,170.0,180.0,175.0,75.684,70.684,False,7.866,0.012441,0.911733,0.042295,0.621159,0.0765,0.0,0.007501,0.169781,0.0,0.0,1.0,110.303,203.467,100.195,203.467,100.195,True,2.815103,100bpm_artifact,,1.120098,0.470098
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,raw,1,103.271,170.0,180.0,175.0,71.729,66.729,False,43.425,0.030789,0.830556,0.008645,0.143561,0.0734,0.0,0.010125,0.267657,0.0,0.0,1.0,109.863,203.467,100.195,203.467,100.195,True,5.413849,100bpm_artifact,face_box_pseudo_keypoint,3.453099,2.963099
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,raw,2,124.805,170.0,180.0,175.0,50.195,45.195,False,13.156,0.009328,0.830556,0.00022,0.473856,0.0734,0.0,0.010125,0.267657,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,3.297035,stable_low_motion,face_box_pseudo_keypoint,3.236285,3.596285
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,bg_motion_residual,1,103.271,170.0,180.0,175.0,71.729,66.729,False,31.97,0.028754,0.843298,0.008111,0.147292,0.0734,0.0,0.010125,0.267657,0.0,0.0,1.0,109.863,203.467,100.195,203.467,100.195,True,5.040527,100bpm_artifact,face_box_pseudo_keypoint,3.329777,2.839777
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,bg_motion_residual,2,125.244,170.0,180.0,175.0,49.756,44.756,False,8.924,0.008026,0.843298,0.000921,0.527681,0.0734,0.0,0.010125,0.267657,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,2.839339,stable_low_motion,face_box_pseudo_keypoint,3.028589,3.388589
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,raw,1,114.258,170.0,180.0,175.0,60.742,55.742,False,10.067,0.016227,0.910781,0.016369,0.057321,0.0734,0.0,0.010125,0.267657,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,3.49593,stable_low_motion,face_box_pseudo_keypoint,3.43518,3.79518
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,raw,2,153.369,170.0,180.0,175.0,21.631,16.631,False,6.613,0.010659,0.910781,0.007314,0.087262,0.0734,0.0,0.010125,0.267657,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,2.673071,stable_low_motion,face_box_pseudo_keypoint,2.612321,2.972321
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,bg_motion_residual,1,114.697,170.0,180.0,175.0,60.303,55.303,False,32.749,0.01687,0.837136,0.007902,0.009291,0.0734,0.0,0.010125,0.267657,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,4.786258,stable_low_motion,face_box_pseudo_keypoint,4.975508,5.335508
1.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,chrom,bg_motion_residual,2,101.074,170.0,180.0,175.0,73.926,68.926,False,30.265,0.015591,0.837136,0.040279,0.010053,0.0734,0.0,0.010125,0.267657,0.0,0.0,1.0,109.863,203.467,100.195,203.467,100.195,True,4.450868,100bpm_artifact,face_box_pseudo_keypoint,2.740118,2.250118
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,raw,1,127.881,170.0,180.0,175.0,47.119,42.119,False,10.24,0.014025,0.892533,0.006506,0.167193,0.0566,0.0,0.006933,0.302965,0.0,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,3.427816,stable_low_motion,face_box_pseudo_keypoint,3.386218,3.746218
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,raw,2,99.316,170.0,180.0,175.0,75.684,70.684,False,8.734,0.011963,0.892533,0.028571,0.196017,0.0566,0.0,0.006933,0.302965,0.0,0.0,1.0,108.984,203.467,100.195,203.467,100.195,True,2.979719,100bpm_artifact,face_box_pseudo_keypoint,1.038121,0.548121
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,bg_motion_residual,1,122.168,170.0,180.0,175.0,52.832,47.832,False,8.036,0.012295,0.905282,0.012536,0.281645,0.0566,0.0,0.006933,0.302965,0.0,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,3.099787,stable_low_motion,face_box_pseudo_keypoint,3.308188,3.668188
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,green,bg_motion_residual,2,108.105,170.0,180.0,175.0,66.895,61.895,False,7.288,0.011151,0.905282,0.089272,0.310539,0.0566,0.0,0.006933,0.302965,0.869,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,2.754431,motion_locked_peak,face_box_pseudo_keypoint,1.790332,1.400332
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,raw,1,112.5,170.0,180.0,175.0,62.5,57.5,False,10.904,0.016337,0.907627,0.03271,0.098132,0.0566,0.0,0.006933,0.302965,0.869,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,3.564984,motion_locked_peak,face_box_pseudo_keypoint,2.350886,1.960886
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,raw,2,122.607,170.0,180.0,175.0,52.393,47.393,False,6.697,0.010034,0.907627,0.003037,0.159779,0.0566,0.0,0.006933,0.302965,0.0,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,2.637594,stable_low_motion,face_box_pseudo_keypoint,2.595996,2.955996
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,bg_motion_residual,1,114.258,170.0,180.0,175.0,60.742,55.742,False,8.136,0.011987,0.911107,0.0053,0.408588,0.0566,0.0,0.006933,0.302965,0.0,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,3.067941,stable_low_motion,face_box_pseudo_keypoint,3.276342,3.636342
1.mp4,1,5.0,24.933,right_eye_proxy,Right eye proxy,keypoint,chrom,bg_motion_residual,2,92.285,170.0,180.0,175.0,82.715,77.715,False,7.01,0.010328,0.911107,0.020198,0.474213,0.0566,0.0,0.006933,0.302965,0.0,0.0,0.0,108.984,203.467,100.195,203.467,100.195,False,2.634315,stable_low_motion,face_box_pseudo_keypoint,2.842716,3.202716
1.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,green,raw,1,102.393,170.0,180.0,175.0,72.607,67.607,False,32.703,0.026255,0.834798,0.011812,0.31536,0.0745,0.0,0.009943,0.26389,0.0,0.0,1.0,109.863,203.467,100.195,203.467,100.195,True,4.988785,100bpm_artifact,face_box_pseudo_keypoint,3.029125,2.539125
1.mp4,1,5.0,24.933,nose_bridge_proxy,Nose bridge proxy,keypoint,green,raw,2,91.406,170.0,180.0,175.0,83.594,78.594,False,21.321,0.017117,0.834798,0.051045,0.483711,0.0745,0.0,0.009943,0.26389,0.0,0.0,0.0,109.863,203.467,100.195,203.467,100.195,False,4.066812,stable_low_motion,face_box_pseudo_keypoint,4.007153,4.367153
