view,video,window_index,window_start_sec,window_end_sec,region_id,region_label,region_kind,method,peak_rank,peak_bpm,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,color_cv,quality_score,trained_selector_score
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,green,3,143.701,7.461,0.006054,0.883516,0.011071,0.127998,0.9265,0.0,0.500886,2.931612,0.04
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,green,4,137.109,6.833,0.005544,0.883516,0.012088,0.13976,0.9265,0.0,0.500886,2.60128,0.29333333333333333
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,g_minus_r,1,100.635,24.815,0.016425,0.867537,0.053133,0.000254,0.9265,0.0,0.500886,5.017855,0.02
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,g_minus_r,2,119.092,14.546,0.009628,0.867537,0.004311,0.000433,0.9265,0.0,0.500886,4.002798,0.05333333333333334
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,g_minus_r,3,142.822,10.958,0.007253,0.867537,0.005748,0.000575,0.9265,0.0,0.500886,3.397911,0.22666666666666666
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,g_minus_r,4,137.109,8.665,0.005735,0.867537,0.007269,0.000727,0.9265,0.0,0.500886,2.87637,0.23333333333333334
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,chrom,1,119.531,14.717,0.015487,0.889538,0.005076,0.154634,0.9265,0.0,0.500886,4.40121,0.013333333333333334
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,chrom,2,92.285,14.118,0.014857,0.889538,0.023695,0.161193,0.9265,0.0,0.500886,4.121678,0.07333333333333333
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,chrom,3,83.496,7.378,0.007765,0.889538,0.223672,0.308436,0.9265,0.0,0.500886,3.009856,0.02666666666666667
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,chrom,4,100.195,6.999,0.007366,0.889538,0.154459,0.325131,0.9265,0.0,0.500886,2.705093,0.03333333333333333
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pos,1,158.203,5.12,0.010079,0.930359,0.018107,0.026756,0.9265,0.0,0.500886,3.182748,0.10666666666666667
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pos,2,100.195,4.888,0.009622,0.930359,0.41302,0.028026,0.9265,0.0,0.500886,2.981354,0.006666666666666667
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pos,3,114.697,4.287,0.008438,0.930359,0.012806,0.031959,0.9265,0.0,0.500886,2.514653,0.06
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pos,4,85.693,4.187,0.008241,0.930359,0.662608,0.032721,0.9265,0.0,0.500886,2.395295,0.07333333333333333
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pca,1,101.074,18.07,0.014539,0.883414,0.068116,0.05471,0.9265,0.0,0.500886,4.610282,0.02
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pca,2,115.576,9.438,0.007594,0.883414,0.007558,0.104747,0.9265,0.0,0.500886,3.453567,0.03333333333333333
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pca,3,143.701,7.545,0.00607,0.883414,0.01089,0.131031,0.9265,0.0,0.500886,2.942377,0.05333333333333334
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,pca,4,137.109,6.878,0.005534,0.883414,0.011946,0.143736,0.9265,0.0,0.500886,2.606131,0.3
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,ica,1,108.984,16.136,0.015036,0.869001,0.002058,0.249167,0.9265,0.0,0.500886,4.484846,0.02
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,ica,2,89.648,12.773,0.011901,0.869001,0.002977,0.314787,0.9265,0.0,0.500886,3.910108,0.08
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,ica,3,84.375,11.546,0.010758,0.869001,0.048218,0.348241,0.9265,0.0,0.500886,3.549601,0.04
front,front.mp4,2,10.0,29.933,upper_face,Upper face,roi,ica,4,119.971,6.138,0.00572,0.869001,0.008019,0.654987,0.9265,0.0,0.500886,2.437881,0.06
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,green,1,99.756,20.188,0.013485,0.866083,0.05574,0.160118,0.9589,0.0,0.435585,4.704825,0.03333333333333333
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,green,2,86.572,8.961,0.005986,0.866083,0.051006,0.360722,0.9589,0.0,0.435585,3.328323,0.02
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,green,3,142.383,7.369,0.004922,0.866083,0.006969,0.438662,0.9589,0.0,0.435585,2.844091,0.31333333333333335
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,green,4,192.041,1.216,0.000812,0.866083,0.042245,12.323175,0.9589,0.0,0.435585,0.68098,0.06666666666666667
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,g_minus_r,1,97.559,18.905,0.016298,0.873894,0.004799,0.012415,0.9589,0.0,0.435585,4.742034,0.006666666666666667
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,g_minus_r,2,105.029,15.02,0.012949,0.873894,0.027283,0.015627,0.9589,0.0,0.435585,4.182177,0.03333333333333333
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,g_minus_r,3,116.455,7.991,0.006889,0.873894,0.004726,0.029372,0.9589,0.0,0.435585,3.088077,0.03333333333333333
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,g_minus_r,4,141.943,7.179,0.006189,0.873894,0.001275,0.032693,0.9589,0.0,0.435585,2.731421,0.28
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,chrom,1,120.41,7.793,0.013088,0.919554,0.004153,0.18417,0.9589,0.0,0.435585,3.685395,0.06
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,chrom,2,96.24,6.218,0.010443,0.919554,0.213782,0.23082,0.9589,0.0,0.435585,3.188255,0.013333333333333334
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,chrom,3,88.33,5.732,0.009627,0.919554,0.029757,0.25038,0.9589,0.0,0.435585,2.820114,0.04
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,chrom,4,105.908,4.815,0.008086,0.919554,0.085026,0.298099,0.9589,0.0,0.435585,2.379323,0.04
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pos,1,98.877,7.274,0.014749,0.924531,0.07744,0.108475,0.9589,0.0,0.435585,3.702628,0.0
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pos,2,159.961,3.844,0.007794,0.924531,0.031018,0.205276,0.9589,0.0,0.435585,2.613338,0.08
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pos,3,113.379,3.199,0.006487,0.924531,0.110034,0.246642,0.9589,0.0,0.435585,2.18681,0.07333333333333333
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pos,4,145.898,2.944,0.005969,0.924531,0.040503,0.268045,0.9589,0.0,0.435585,1.856134,0.10666666666666667
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pca,1,99.756,19.805,0.013376,0.865904,0.055014,0.163321,0.9589,0.0,0.435585,4.681219,0.013333333333333334
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pca,2,103.711,19.539,0.013196,0.865904,0.016873,0.165546,0.9589,0.0,0.435585,4.433109,0.006666666666666667
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pca,3,86.572,8.952,0.006046,0.865904,0.048679,0.361313,0.9589,0.0,0.435585,3.11021,0.02666666666666667
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,pca,4,142.383,7.249,0.004896,0.865904,0.006833,0.446206,0.9589,0.0,0.435585,2.606283,0.30666666666666664
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,ica,1,88.77,28.505,0.014863,0.844407,0.077649,0.421473,0.9589,0.0,0.435585,5.085405,0.05333333333333334
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,ica,2,112.061,26.534,0.013835,0.844407,0.007528,0.452778,0.9589,0.0,0.435585,4.737259,0.04
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,ica,3,105.029,23.697,0.012356,0.844407,0.037397,0.506984,0.9589,0.0,0.435585,4.344848,0.06666666666666667
front,front.mp4,3,15.0,34.933,upper_face,Upper face,roi,ica,4,152.93,6.189,0.003227,0.844407,0.009721,1.941111,0.9589,0.0,0.435585,2.119224,0.14666666666666667
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,green,1,94.482,25.023,0.030611,0.87322,0.002274,0.003833,0.8679,0.0,0.036665,5.33554,0.24666666666666667
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,green,2,104.59,9.786,0.011972,0.87322,0.096993,0.009801,0.8679,0.0,0.036665,3.686512,0.07333333333333333
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,green,3,112.939,7.987,0.00977,0.87322,0.117681,0.01201,0.8679,0.0,0.036665,3.188896,0.14
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,green,4,143.262,6.267,0.007666,0.87322,0.007655,0.015306,0.8679,0.0,0.036665,2.627595,0.04666666666666667
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,g_minus_r,1,94.922,21.588,0.029516,0.876676,0.054671,0.157742,0.8679,0.0,0.036665,5.142123,0.17333333333333334
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,g_minus_r,2,105.908,8.753,0.011967,0.876676,0.130686,0.389063,0.8679,0.0,0.036665,3.514762,0.13333333333333333
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,g_minus_r,3,83.057,6.532,0.008931,0.876676,0.52736,0.521306,0.8679,0.0,0.036665,2.952529,0.08
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,g_minus_r,4,132.715,4.502,0.006156,0.876676,0.000306,0.756361,0.8679,0.0,0.036665,2.120324,0.02
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,chrom,1,94.482,21.906,0.020928,0.866426,0.011251,0.193462,0.8679,0.0,0.036665,4.946214,0.22
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,chrom,2,83.936,18.967,0.01812,0.866426,0.029141,0.223444,0.8679,0.0,0.036665,4.499307,0.08
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,chrom,3,125.684,18.168,0.017356,0.866426,0.00093,0.233268,0.8679,0.0,0.036665,4.205603,0.06
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,chrom,4,193.359,6.194,0.005917,0.866426,0.002729,1.842628,0.8679,0.0,0.036665,2.206967,0.07333333333333333
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pos,1,94.922,21.362,0.0222,0.870036,0.016117,0.150345,0.8679,0.0,0.036665,4.959457,0.22
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pos,2,125.684,18.559,0.019286,0.870036,0.000556,0.173057,0.8679,0.0,0.036665,4.511004,0.08
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pos,3,83.936,14.043,0.014594,0.870036,0.088286,0.228705,0.8679,0.0,0.036665,3.874469,0.06666666666666667
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pos,4,138.428,6.022,0.006258,0.870036,0.001712,0.533332,0.8679,0.0,0.036665,2.430533,0.05333333333333334
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pca,1,94.482,22.774,0.030908,0.87396,0.002466,0.003358,0.8679,0.0,0.036665,5.246025,0.24666666666666667
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pca,2,104.59,8.835,0.011991,0.87396,0.108416,0.008655,0.8679,0.0,0.036665,3.591896,0.02666666666666667
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pca,3,112.939,7.231,0.009814,0.87396,0.100514,0.010574,0.8679,0.0,0.036665,3.09442,0.12666666666666668
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,pca,4,143.262,5.829,0.007911,0.87396,0.007488,0.013118,0.8679,0.0,0.036665,2.573464,0.05333333333333334
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,ica,1,94.922,24.194,0.023349,0.863528,0.021327,0.173015,0.8679,0.0,0.036665,5.11956,0.15333333333333332
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,ica,2,125.684,19.241,0.01857,0.863528,0.000574,0.217546,0.8679,0.0,0.036665,4.526084,0.06
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,ica,3,83.936,16.821,0.016234,0.863528,0.082459,0.24884,0.8679,0.0,0.036665,4.110623,0.06
front,front.mp4,0,0.0,19.933,mid_face,Mid face,roi,ica,4,138.428,6.165,0.00595,0.863528,0.001791,0.678915,0.8679,0.0,0.036665,2.41739,0.06666666666666667
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,green,1,112.939,7.735,0.013382,0.920664,0.057817,0.133891,0.8677,0.0,0.20388,3.648317,0.02
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,green,2,96.68,6.34,0.010968,0.920664,0.051647,0.163358,0.8677,0.0,0.20388,3.146456,0.03333333333333333
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,green,3,166.992,6.177,0.010687,0.920664,0.036682,0.127403,0.8677,0.0,0.20388,2.894887,0.03333333333333333
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,green,4,141.504,6.079,0.010518,0.920664,0.037274,0.170353,0.8677,0.0,0.20388,2.645865,0.06666666666666667
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,g_minus_r,1,106.787,10.133,0.016178,0.907237,0.078084,0.022583,0.8677,0.0,0.20388,4.039904,0.02
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,g_minus_r,2,133.594,8.773,0.014007,0.907237,0.008276,0.026084,0.8677,0.0,0.20388,3.59492,0.02666666666666667
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,g_minus_r,3,141.943,5.466,0.008727,0.907237,0.013283,0.041862,0.8677,0.0,0.20388,2.72824,0.07333333333333333
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,g_minus_r,4,174.902,4.585,0.00732,0.907237,0.015836,0.037565,0.8677,0.0,0.20388,2.289338,0.15333333333333332
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,chrom,1,83.057,13.045,0.020135,0.902159,0.114202,0.270744,0.8677,0.0,0.20388,4.372429,0.08
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,chrom,2,94.043,9.838,0.015185,0.902159,0.17337,0.35899,0.8677,0.0,0.20388,3.723687,0.23333333333333334
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,chrom,3,127.441,7.794,0.01203,0.902159,0.057761,0.453158,0.8677,0.0,0.20388,3.13041,0.06
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,chrom,4,156.885,4.271,0.006593,0.902159,0.105396,0.826876,0.8677,0.0,0.20388,2.074315,0.06666666666666667
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pos,1,126.562,8.021,0.013626,0.923631,0.01393,0.070448,0.8677,0.0,0.20388,3.689903,0.04
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pos,2,117.334,6.169,0.01048,0.923631,0.021246,0.091594,0.8677,0.0,0.20388,3.104817,0.04
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pos,3,145.898,5.142,0.008735,0.923631,0.021731,0.1099,0.8677,0.0,0.20388,2.643575,0.02
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pos,4,149.414,4.531,0.007697,0.923631,0.02466,0.124712,0.8677,0.0,0.20388,2.263026,0.013333333333333334
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pca,1,131.836,10.872,0.017857,0.905207,0.000518,0.107777,0.8677,0.0,0.20388,4.131916,0.04666666666666667
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pca,2,117.334,9.176,0.015071,0.905207,0.017079,0.127701,0.8677,0.0,0.20388,3.660217,0.0
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pca,3,107.666,7.641,0.01255,0.905207,0.053664,0.153352,0.8677,0.0,0.20388,3.181147,0.006666666666666667
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,pca,4,145.898,7.626,0.012526,0.905207,0.000738,0.153652,0.8677,0.0,0.20388,2.947779,0.03333333333333333
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,ica,1,83.057,10.398,0.016083,0.918006,0.223249,0.27058,0.8677,0.0,0.20388,4.032447,0.1
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,ica,2,94.043,8.308,0.01285,0.918006,0.168256,0.338648,0.8677,0.0,0.20388,3.464021,0.15333333333333332
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,ica,3,127.441,6.71,0.010378,0.918006,0.068812,0.419332,0.8677,0.0,0.20388,2.914514,0.05333333333333334
front,front.mp4,1,5.0,24.933,mid_face,Mid face,roi,ica,4,156.885,5.325,0.008236,0.918006,0.086707,0.528386,0.8677,0.0,0.20388,2.376156,0.04666666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,green,1,133.594,2.989,0.007132,0.953357,0.010719,0.08223,0.8778,0.0,0.558397,2.526542,0.26666666666666666
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,green,2,140.625,2.752,0.006566,0.953357,0.011644,0.089326,0.8778,0.0,0.558397,2.21258,0.3
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,green,3,126.123,2.687,0.00641,0.953357,0.011926,0.091492,0.8778,0.0,0.558397,1.965854,0.07333333333333333
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,green,4,97.119,2.235,0.005332,0.953357,0.28125,0.109992,0.8778,0.0,0.558397,1.601309,0.02666666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,g_minus_r,1,90.967,5.073,0.010151,0.94026,0.196909,0.073493,0.8778,0.0,0.558397,3.161012,0.08
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,g_minus_r,2,135.352,3.89,0.007785,0.94026,0.01017,0.095832,0.8778,0.0,0.558397,2.565986,0.31333333333333335
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,g_minus_r,3,141.064,3.332,0.006669,0.94026,0.011873,0.111872,0.8778,0.0,0.558397,2.161134,0.2866666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,g_minus_r,4,126.123,3.177,0.006358,0.94026,0.012453,0.117339,0.8778,0.0,0.558397,1.886,0.06
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,chrom,1,99.756,14.047,0.014465,0.876383,0.004007,0.114673,0.8778,0.0,0.558397,4.312449,0.0
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,chrom,2,92.285,12.765,0.013145,0.876383,0.030372,0.126189,0.8778,0.0,0.558397,3.955002,0.04666666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,chrom,3,113.379,6.592,0.006788,0.876383,0.002127,0.244374,0.8778,0.0,0.558397,2.810347,0.02
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,chrom,4,149.414,6.094,0.006276,0.876383,0.025799,0.264321,0.8778,0.0,0.558397,2.493926,0.11333333333333333
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pos,1,113.379,5.786,0.010891,0.918051,0.000974,0.022597,0.8778,0.0,0.558397,3.305962,0.07333333333333333
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pos,2,98.877,5.456,0.010271,0.918051,0.12771,0.023962,0.8778,0.0,0.558397,3.033111,0.0
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pos,3,92.725,3.941,0.007419,0.918051,0.283056,0.033172,0.8778,0.0,0.558397,2.432823,0.06
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pos,4,105.908,3.919,0.007377,0.918051,0.073535,0.033359,0.8778,0.0,0.558397,2.164147,0.013333333333333334
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pca,1,92.285,21.819,0.014853,0.869711,0.005262,0.163857,0.8778,0.0,0.558397,4.762797,0.02666666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pca,2,100.195,21.447,0.0146,0.869711,0.015275,0.166695,0.8778,0.0,0.558397,4.518333,0.013333333333333334
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pca,3,104.15,17.0,0.011573,0.869711,0.00165,0.210299,0.8778,0.0,0.558397,3.944327,0.013333333333333334
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,pca,4,149.854,10.038,0.006833,0.869711,0.034521,0.356165,0.8778,0.0,0.558397,2.98028,0.04666666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,ica,1,99.316,7.583,0.012094,0.897856,0.042562,0.065933,0.8778,0.0,0.558397,3.62598,0.02
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,ica,2,112.939,6.965,0.011107,0.897856,0.005663,0.071788,0.8778,0.0,0.558397,3.280237,0.02666666666666667
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,ica,3,92.285,5.653,0.009015,0.897856,0.156053,0.088448,0.8778,0.0,0.558397,2.809608,0.04
front,front.mp4,2,10.0,29.933,mid_face,Mid face,roi,ica,4,105.029,5.631,0.00898,0.897856,0.032643,0.088797,0.8778,0.0,0.558397,2.559819,0.02666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,green,1,92.285,3.269,0.007095,0.93742,0.168958,0.283567,0.9586,0.0,0.478262,2.663784,0.04666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,green,2,123.926,2.939,0.006379,0.93742,0.009749,0.315399,0.9586,0.0,0.478262,2.285369,0.07333333333333333
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,green,3,130.957,2.673,0.005803,0.93742,0.010717,0.346739,0.9586,0.0,0.478262,1.956077,0.37333333333333335
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,green,4,141.504,2.535,0.005502,0.93742,0.011303,0.365689,0.9586,0.0,0.478262,1.676227,0.32
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,g_minus_r,1,90.088,13.048,0.020324,0.897605,0.071361,0.114781,0.9586,0.0,0.478262,4.462251,0.0
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,g_minus_r,2,141.064,3.617,0.005634,0.897605,0.008138,0.414085,0.9586,0.0,0.478262,2.444242,0.35333333333333333
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,g_minus_r,3,174.902,3.015,0.004696,0.897605,0.009762,2.839889,0.9586,0.0,0.478262,1.739817,0.14666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,g_minus_r,4,122.168,2.833,0.004413,0.897605,0.010389,0.528619,0.9586,0.0,0.478262,1.719554,0.11333333333333333
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,chrom,1,98.438,16.931,0.013646,0.87099,0.002111,0.040014,0.9586,0.0,0.478262,4.539947,0.006666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,chrom,2,153.369,10.186,0.008209,0.87099,0.019705,0.066511,0.9586,0.0,0.478262,3.601149,0.06
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,chrom,3,161.279,5.47,0.004409,0.87099,0.03669,0.123843,0.9586,0.0,0.478262,2.600411,0.06
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,chrom,4,135.352,4.333,0.003492,0.87099,0.046318,0.156341,0.9586,0.0,0.478262,2.117669,0.2866666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pos,1,97.559,7.29,0.013689,0.902207,0.06234,0.002793,0.9586,0.0,0.478262,3.711161,0.006666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pos,2,108.545,5.863,0.01101,0.902207,0.042544,0.003473,0.9586,0.0,0.478262,3.186718,0.06666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pos,3,134.473,1.921,0.003606,0.902207,0.011248,0.010604,0.9586,0.0,0.478262,1.692931,0.31333333333333335
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pos,4,87.891,1.886,0.003541,0.902207,0.116449,0.010798,0.9586,0.0,0.478262,1.477209,0.03333333333333333
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pca,1,152.93,10.769,0.010949,0.895191,0.019306,0.084663,0.9586,0.0,0.478262,3.960045,0.06666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pca,2,100.195,10.645,0.010823,0.895191,0.087875,0.085646,0.9586,0.0,0.478262,3.737333,0.0
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pca,3,92.725,10.178,0.010348,0.895191,0.031497,0.089577,0.9586,0.0,0.478262,3.44276,0.02666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,pca,4,129.639,4.636,0.004714,0.895191,0.044844,0.196653,0.9586,0.0,0.478262,2.211588,0.2866666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,ica,1,97.998,14.158,0.013321,0.873312,0.002926,0.045431,0.9586,0.0,0.478262,4.348066,0.006666666666666667
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,ica,2,107.227,11.085,0.010429,0.873312,0.015907,0.058025,0.9586,0.0,0.478262,3.777965,0.013333333333333334
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,ica,3,153.809,7.94,0.00747,0.873312,0.022301,0.081012,0.9586,0.0,0.478262,3.105605,0.03333333333333333
front,front.mp4,3,15.0,34.933,mid_face,Mid face,roi,ica,4,133.594,3.814,0.003588,0.873312,0.046432,0.168669,0.9586,0.0,0.478262,2.011092,0.2733333333333333
front,front.mp4,0,0.0,19.933,lower_face,Lower face,roi,green,1,94.482,15.46,0.020499,0.889582,0.011787,0.013752,0.8321,0.0,0.056706,4.567592,0.4666666666666667
front,front.mp4,0,0.0,19.933,lower_face,Lower face,roi,green,2,85.693,10.338,0.013708,0.889582,0.071741,0.020565,0.8321,0.0,0.056706,3.752845,0.4266666666666667
front,front.mp4,0,0.0,19.933,lower_face,Lower face,roi,green,3,110.742,6.082,0.008064,0.889582,0.001241,0.034959,0.8321,0.0,0.056706,2.790913,0.13333333333333333
